timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1685926062065,417,https://blazedemo.com/home-0,302,Found,Fight Test Scenario Load Testing_3 1-50,text,true,,1522,866,80,80,https://blazedemo.com/home,416,0,0
1685926062483,407,https://blazedemo.com/home-1,200,OK,Fight Test Scenario Load Testing_3 1-50,text,true,,5746,1586,80,80,https://blazedemo.com/login,404,0,0
1685926062894,1111,https://blazedemo.com/home-2,200,OK,Fight Test Scenario Load Testing_3 1-50,text,true,,122226,2479,80,80,https://blazedemo.com/css/app.css,320,0,0
1685926062894,887,https://blazedemo.com/home-0,200,OK,,text,true,,116464,1580,0,0,https://blazedemo.com/css/app.css,320,0,0
1685926063781,224,https://blazedemo.com/home-1,200,OK,ResDownload-Thread-30,text,true,,5762,899,0,0,"https://fonts.googleapis.com/css?family=Raleway:300,400,600",223,0,134
1685926062895,1163,https://blazedemo.com/home-3,200,OK,Fight Test Scenario Load Testing_3 1-50,text,true,,294579,1578,80,80,https://blazedemo.com/js/app.js,319,0,0
1685926063168,950,https://blazedemo.com/purchase.php,200,OK,Fight Test Scenario Load Testing_3 1-30,text,true,,7680,4599,80,80,https://blazedemo.com/purchase.php,511,0,132
1685926063168,537,https://blazedemo.com/purchase.php-0,200,OK,Fight Test Scenario Load Testing_3 1-30,text,true,,6715,766,80,80,https://blazedemo.com/purchase.php,511,0,132
1685926063705,80,https://blazedemo.com/purchase.php-1,304,Not Modified,Fight Test Scenario Load Testing_3 1-30,,true,,261,751,80,80,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,0,0,41
1685926063705,409,https://blazedemo.com/purchase.php-2,304,Not Modified,Fight Test Scenario Load Testing_3 1-30,,true,,176,769,80,80,https://blazedemo.com/assets/bootstrap.min.js,0,0,117
1685926063705,409,https://blazedemo.com/purchase.php-3,304,Not Modified,Fight Test Scenario Load Testing_3 1-30,,true,,176,771,80,80,https://blazedemo.com/assets/bootstrap-table.js,0,0,119
